matrix,family,m,n,w_fro,direction,eta,step_fro,kl,kl_per_step2
model.layers.12.mlp.up_proj.weight,mlp,3584,1024,15.771027565002441,spec_rand,0.03,0.47313082695007325,7.3522009401611e-05,0.00032843911786683617
model.layers.12.mlp.up_proj.weight,mlp,3584,1024,15.771027565002441,spec_scale,0.0001,0.0015771027565002443,9.010923283463147e-10,0.0003622841305109065
model.layers.12.mlp.up_proj.weight,mlp,3584,1024,15.771027565002441,spec_scale,0.0003,0.004731308269500732,6.168720275757505e-09,0.0002755704124828595
model.layers.12.mlp.up_proj.weight,mlp,3584,1024,15.771027565002441,spec_scale,0.001,0.01577102756500244,6.645525824068554e-08,0.00026718333618252235
model.layers.12.mlp.up_proj.weight,mlp,3584,1024,15.771027565002441,spec_scale,0.003,0.04731308269500732,6.192667225740214e-07,0.0002766401758356209
model.layers.12.mlp.up_proj.weight,mlp,3584,1024,15.771027565002441,spec_scale,0.01,0.1577102756500244,6.909186744445821e-06,0.0002777838223129372
model.layers.12.mlp.up_proj.weight,mlp,3584,1024,15.771027565002441,spec_scale,0.03,0.47313082695007325,6.204325300289282e-05,0.00027716096787491426
model.layers.12.mlp.up_proj.weight,mlp,3584,1024,15.771027565002441,frame_rot,0.0001,0.0015771027565002443,3.7540577300625504e-10,0.00015093187433072442
model.layers.12.mlp.up_proj.weight,mlp,3584,1024,15.771027565002441,frame_rot,0.0003,0.004731308269500732,5.4505340681846325e-09,0.00024348744217244874
model.layers.12.mlp.up_proj.weight,mlp,3584,1024,15.771027565002441,frame_rot,0.001,0.01577102756500244,8.011720131261263e-08,0.00032211117222331903
model.layers.12.mlp.up_proj.weight,mlp,3584,1024,15.771027565002441,frame_rot,0.003,0.04731308269500732,7.315285584820483e-07,0.00032679002709218346
model.layers.12.mlp.up_proj.weight,mlp,3584,1024,15.771027565002441,frame_rot,0.01,0.1577102756500244,8.133468931072189e-06,0.0003270060821779065
model.layers.12.mlp.up_proj.weight,mlp,3584,1024,15.771027565002441,frame_rot,0.03,0.47313082695007325,7.288020178012338e-05,0.0003255720209150901
model.layers.12.mlp.up_proj.weight,mlp,3584,1024,15.771027565002441,gauss,0.0001,0.0015771027565002443,-8.330963369954485e-10,-0.00033494634521427234
model.layers.12.mlp.up_proj.weight,mlp,3584,1024,15.771027565002441,gauss,0.0003,0.004731308269500732,5.932204412152392e-09,0.0002650047244343125
model.layers.12.mlp.up_proj.weight,mlp,3584,1024,15.771027565002441,gauss,0.001,0.01577102756500244,8.843375587408518e-08,0.0003555478761366569
model.layers.12.mlp.up_proj.weight,mlp,3584,1024,15.771027565002441,gauss,0.003,0.04731308269500732,8.214025452494477e-07,0.0003669387297368824
model.layers.12.mlp.up_proj.weight,mlp,3584,1024,15.771027565002441,gauss,0.01,0.1577102756500244,9.143127971508479e-06,0.0003675994194054272
model.layers.12.mlp.up_proj.weight,mlp,3584,1024,15.771027565002441,gauss,0.03,0.47313082695007325,8.193358653896778e-05,0.0003660154980194952
model.layers.12.mlp.down_proj.weight,mlp,1024,3584,15.221353530883789,spec_rand,0.0001,0.001522135353088379,-5.859050888878897e-11,-2.5288363418643234e-05
model.layers.12.mlp.down_proj.weight,mlp,1024,3584,15.221353530883789,spec_rand,0.0003,0.0045664060592651365,4.742665394849293e-09,0.00022744344766301852
model.layers.12.mlp.down_proj.weight,mlp,1024,3584,15.221353530883789,spec_rand,0.001,0.01522135353088379,7.513344693513731e-08,0.0003242849306186272
model.layers.12.mlp.down_proj.weight,mlp,1024,3584,15.221353530883789,spec_rand,0.003,0.045664060592651365,7.05059295593512e-07,0.00033812445881340413
model.layers.12.mlp.down_proj.weight,mlp,1024,3584,15.221353530883789,spec_rand,0.01,0.15221353530883788,7.84895068463638e-06,0.00033877008603021893
model.layers.12.mlp.down_proj.weight,mlp,1024,3584,15.221353530883789,spec_rand,0.03,0.4566406059265137,7.07547769606892e-05,0.00033931785337511537
model.layers.12.mlp.down_proj.weight,mlp,1024,3584,15.221353530883789,spec_scale,0.0001,0.001522135353088379,1.0624891529798512e-09,0.00045858300838315624
model.layers.12.mlp.down_proj.weight,mlp,1024,3584,15.221353530883789,spec_scale,0.0003,0.0045664060592651365,5.962364216203279e-09,0.0002859364008746347
model.layers.12.mlp.down_proj.weight,mlp,1024,3584,15.221353530883789,spec_scale,0.001,0.01522135353088379,6.708703340985134e-08,0.0002895556488111683
model.layers.12.mlp.down_proj.weight,mlp,1024,3584,15.221353530883789,spec_scale,0.003,0.045664060592651365,6.203309598603079e-07,0.00029749139029704077
model.layers.12.mlp.down_proj.weight,mlp,1024,3584,15.221353530883789,spec_scale,0.01,0.15221353530883788,6.908534739977198e-06,0.0002981806106625138
model.layers.12.mlp.down_proj.weight,mlp,1024,3584,15.221353530883789,spec_scale,0.03,0.4566406059265137,6.204324869766258e-05,0.0002975400795370442
model.layers.12.mlp.down_proj.weight,mlp,1024,3584,15.221353530883789,frame_rot,0.0001,0.001522135353088379,-1.1719219733398159e-09,-0.0005058155206735455
model.layers.12.mlp.down_proj.weight,mlp,1024,3584,15.221353530883789,frame_rot,0.0003,0.0045664060592651365,6.500799612335936e-09,0.0003117580839672717
model.layers.12.mlp.down_proj.weight,mlp,1024,3584,15.221353530883789,frame_rot,0.001,0.01522135353088379,7.22017766807133e-08,0.0003116314916532444
model.layers.12.mlp.down_proj.weight,mlp,1024,3584,15.221353530883789,frame_rot,0.003,0.045664060592651365,6.701492776945856e-07,0.00032138270250579555
model.layers.12.mlp.down_proj.weight,mlp,1024,3584,15.221353530883789,frame_rot,0.01,0.15221353530883788,7.4446730600016426e-06,0.00032132098089751837
model.layers.12.mlp.down_proj.weight,mlp,1024,3584,15.221353530883789,frame_rot,0.03,0.4566406059265137,6.683101376223675e-05,0.00032050070826008126
model.layers.12.mlp.down_proj.weight,mlp,1024,3584,15.221353530883789,gauss,0.0001,0.001522135353088379,-3.0648245154480696e-10,-0.00013228148659389448
model.layers.12.mlp.down_proj.weight,mlp,1024,3584,15.221353530883789,gauss,0.0003,0.0045664060592651365,5.851290773824941e-09,0.0002806096648359158
model.layers.12.mlp.down_proj.weight,mlp,1024,3584,15.221353530883789,gauss,0.001,0.01522135353088379,6.677931260603106e-08,0.0002882274890689044
model.layers.12.mlp.down_proj.weight,mlp,1024,3584,15.221353530883789,gauss,0.003,0.045664060592651365,6.25258661675598e-07,0.00029985456247263233
model.layers.12.mlp.down_proj.weight,mlp,1024,3584,15.221353530883789,gauss,0.01,0.15221353530883788,7.00076672119843e-06,0.00030216145313031204
model.layers.12.mlp.down_proj.weight,mlp,1024,3584,15.221353530883789,gauss,0.03,0.4566406059265137,6.335380374615503e-05,0.0003038250930002546
model.layers.22.mlp.gate_proj.weight,mlp,3584,1024,33.516822814941406,spec_rand,0.0001,0.003351682281494141,-6.877920114483184e-10,-6.122537308843571e-05
model.layers.22.mlp.gate_proj.weight,mlp,3584,1024,33.516822814941406,spec_rand,0.0003,0.010055046844482421,9.389858496002708e-10,9.287329439652884e-06
model.layers.22.mlp.gate_proj.weight,mlp,3584,1024,33.516822814941406,spec_rand,0.001,0.03351682281494141,1.0474128806353897e-08,9.323784418416961e-06
model.layers.22.mlp.gate_proj.weight,mlp,3584,1024,33.516822814941406,spec_rand,0.003,0.10055046844482422,1.3226274621008342e-07,1.3081855250206012e-05
model.layers.22.mlp.gate_proj.weight,mlp,3584,1024,33.516822814941406,spec_rand,0.01,0.33516822814941405,1.4936740148304389e-06,1.3296279588639424e-05
model.layers.22.mlp.gate_proj.weight,mlp,3584,1024,33.516822814941406,spec_rand,0.03,1.0055046844482423,1.343796865355545e-05,1.3291237768750945e-05
model.layers.22.mlp.gate_proj.weight,mlp,3584,1024,33.516822814941406,spec_scale,0.0001,0.003351682281494141,9.048534195926617e-10,8.054758892626424e-05
model.layers.22.mlp.gate_proj.weight,mlp,3584,1024,33.516822814941406,spec_scale,0.0003,0.010055046844482421,5.101000704518731e-09,5.04530223058574e-05
model.layers.22.mlp.gate_proj.weight,mlp,3584,1024,33.516822814941406,spec_scale,0.001,0.03351682281494141,7.360610391190228e-08,6.552215057140154e-05
model.layers.22.mlp.gate_proj.weight,mlp,3584,1024,33.516822814941406,spec_scale,0.003,0.10055046844482422,6.749862829366528e-07,6.676160220676492e-05
model.layers.22.mlp.gate_proj.weight,mlp,3584,1024,33.516822814941406,spec_scale,0.01,0.33516822814941405,7.512913224910186e-06,6.687790894918419e-05
model.layers.22.mlp.gate_proj.weight,mlp,3584,1024,33.516822814941406,spec_scale,0.03,1.0055046844482423,6.79268144642882e-05,6.71851129582604e-05
model.layers.22.mlp.gate_proj.weight,mlp,3584,1024,33.516822814941406,frame_rot,0.0001,0.003351682281494141,-1.0482108515760854e-09,-9.330887738569655e-05
model.layers.22.mlp.gate_proj.weight,mlp,3584,1024,33.516822814941406,frame_rot,0.0003,0.010055046844482421,3.3738834172796034e-09,3.337043556151211e-05
model.layers.22.mlp.gate_proj.weight,mlp,3584,1024,33.516822814941406,frame_rot,0.001,0.03351682281494141,4.009708550067188e-08,3.5693334302735077e-05
model.layers.22.mlp.gate_proj.weight,mlp,3584,1024,33.516822814941406,frame_rot,0.003,0.10055046844482422,3.70624701521883e-07,3.665778033792592e-05
model.layers.22.mlp.gate_proj.weight,mlp,3584,1024,33.516822814941406,frame_rot,0.01,0.33516822814941405,4.1510427711611065e-06,3.695145307594053e-05
model.layers.22.mlp.gate_proj.weight,mlp,3584,1024,33.516822814941406,frame_rot,0.03,1.0055046844482423,3.733937594329563e-05,3.6931662559564954e-05
model.layers.22.mlp.gate_proj.weight,mlp,3584,1024,33.516822814941406,gauss,0.0001,0.003351682281494141,6.889128327075584e-10,6.132514554670826e-05
model.layers.22.mlp.gate_proj.weight,mlp,3584,1024,33.516822814941406,gauss,0.0003,0.010055046844482421,9.932221152605197e-10,9.823769969590259e-06
model.layers.22.mlp.gate_proj.weight,mlp,3584,1024,33.516822814941406,gauss,0.001,0.03351682281494141,1.788202744575206e-08,1.5918094187200142e-05
model.layers.22.mlp.gate_proj.weight,mlp,3584,1024,33.516822814941406,gauss,0.003,0.10055046844482422,1.706275665726632e-07,1.6876446252318158e-05
model.layers.22.mlp.gate_proj.weight,mlp,3584,1024,33.516822814941406,gauss,0.01,0.33516822814941405,1.925225112717652e-06,1.7137830018867712e-05
model.layers.22.mlp.gate_proj.weight,mlp,3584,1024,33.516822814941406,gauss,0.03,1.0055046844482423,1.7364313555381707e-05,1.7174710412399984e-05
model.layers.22.mlp.up_proj.weight,mlp,3584,1024,19.172739028930664,spec_rand,0.0001,0.0019172739028930665,-1.61448072258517e-09,-0.0004392022355444788
model.layers.22.mlp.up_proj.weight,mlp,3584,1024,19.172739028930664,spec_rand,0.0003,0.0057518217086791985,2.26294055044472e-09,6.840097835627719e-05
model.layers.22.mlp.up_proj.weight,mlp,3584,1024,19.172739028930664,spec_rand,0.001,0.019172739028930665,2.232020933156421e-08,6.071974535903192e-05
model.layers.22.mlp.up_proj.weight,mlp,3584,1024,19.172739028930664,spec_rand,0.003,0.057518217086791994,2.03412875494219e-07,6.148477780971235e-05
model.layers.22.mlp.up_proj.weight,mlp,3584,1024,19.172739028930664,spec_rand,0.01,0.19172739028930663,2.276126796040638e-06,6.191959824723168e-05
model.layers.22.mlp.up_proj.weight,mlp,3584,1024,19.172739028930664,spec_rand,0.03,0.5751821708679199,2.0512220449304468e-05,6.200144969413041e-05
model.layers.22.mlp.up_proj.weight,mlp,3584,1024,19.172739028930664,spec_scale,0.0001,0.0019172739028930665,-1.9187376976104075e-10,-5.219720956869467e-05
model.layers.22.mlp.up_proj.weight,mlp,3584,1024,19.172739028930664,spec_scale,0.0003,0.0057518217086791985,5.2828232681221284e-09,0.0001596817379722351
model.layers.22.mlp.up_proj.weight,mlp,3584,1024,19.172739028930664,spec_scale,0.001,0.019172739028930665,5.953436852474592e-08,0.00016195689042312411
model.layers.22.mlp.up_proj.weight,mlp,3584,1024,19.172739028930664,spec_scale,0.003,0.057518217086791994,5.683167882899319e-07,0.0001717827908810466
model.layers.22.mlp.up_proj.weight,mlp,3584,1024,19.172739028930664,spec_scale,0.01,0.19172739028930663,6.35121953155921e-06,0.00017277814331706322
model.layers.22.mlp.up_proj.weight,mlp,3584,1024,19.172739028930664,spec_scale,0.03,0.5751821708679199,5.719348180548494e-05,0.0001728763979384386
model.layers.22.mlp.up_proj.weight,mlp,3584,1024,19.172739028930664,frame_rot,0.0001,0.0019172739028930665,-2.304005014156448e-09,-0.0006267799539302443
model.layers.22.mlp.up_proj.weight,mlp,3584,1024,19.172739028930664,frame_rot,0.0003,0.0057518217086791985,-2.874512471017783e-10,-8.688671263427402e-06
model.layers.22.mlp.up_proj.weight,mlp,3584,1024,19.172739028930664,frame_rot,0.001,0.019172739028930665,2.7482253884557836e-08,7.476253618297375e-05
model.layers.22.mlp.up_proj.weight,mlp,3584,1024,19.172739028930664,frame_rot,0.003,0.057518217086791994,2.41630947734417e-07,7.303679817368823e-05
model.layers.22.mlp.up_proj.weight,mlp,3584,1024,19.172739028930664,frame_rot,0.01,0.19172739028930663,2.713704330618099e-06,7.382342767807977e-05
model.layers.22.mlp.up_proj.weight,mlp,3584,1024,19.172739028930664,frame_rot,0.03,0.5751821708679199,2.4479790605197063e-05,7.399406170980564e-05
model.layers.22.mlp.up_proj.weight,mlp,3584,1024,19.172739028930664,gauss,0.0001,0.0019172739028930665,-8.107573281684458e-10,-0.000220557871044425
model.layers.22.mlp.up_proj.weight,mlp,3584,1024,19.172739028930664,gauss,0.0003,0.0057518217086791985,4.781329325337999e-10,1.445232857011668e-05
model.layers.22.mlp.up_proj.weight,mlp,3584,1024,19.172739028930664,gauss,0.001,0.019172739028930665,2.5279118060611685e-08,6.876914050132149e-05
model.layers.22.mlp.up_proj.weight,mlp,3584,1024,19.172739028930664,gauss,0.003,0.057518217086791994,2.415044663097904e-07,7.299856715084206e-05
model.layers.22.mlp.up_proj.weight,mlp,3584,1024,19.172739028930664,gauss,0.01,0.19172739028930663,2.683361304742629e-06,7.299797806996361e-05
model.layers.22.mlp.up_proj.weight,mlp,3584,1024,19.172739028930664,gauss,0.03,0.5751821708679199,2.4158509185743955e-05,7.302293750532898e-05
model.layers.22.mlp.down_proj.weight,mlp,1024,3584,17.519771575927734,spec_rand,0.0001,0.0017519771575927735,-7.834084886970669e-11,-2.5522980817272046e-05
model.layers.22.mlp.down_proj.weight,mlp,1024,3584,17.519771575927734,spec_rand,0.0003,0.00525593147277832,-3.5674706477984277e-10,-1.2914007077708898e-05
model.layers.22.mlp.down_proj.weight,mlp,1024,3584,17.519771575927734,spec_rand,0.001,0.017519771575927736,3.499345486449553e-08,0.00011400658661766917
model.layers.22.mlp.down_proj.weight,mlp,1024,3584,17.519771575927734,spec_rand,0.003,0.052559314727783205,3.206512693847337e-07,0.00011607363230490033
model.layers.22.mlp.down_proj.weight,mlp,1024,3584,17.519771575927734,spec_rand,0.01,0.17519771575927734,3.5845346761811123e-06,0.00011678199955578239
model.layers.22.mlp.down_proj.weight,mlp,1024,3584,17.519771575927734,spec_rand,0.03,0.525593147277832,3.2356042015595586e-05,0.00011712672558466901
model.layers.22.mlp.down_proj.weight,mlp,1024,3584,17.519771575927734,spec_scale,0.0001,0.0017519771575927735,1.1185704425405962e-09,0.00036442357160583103
model.layers.22.mlp.down_proj.weight,mlp,1024,3584,17.519771575927734,spec_scale,0.0003,0.00525593147277832,5.135375174297316e-09,0.00018589717448269045
model.layers.22.mlp.down_proj.weight,mlp,1024,3584,17.519771575927734,spec_scale,0.001,0.017519771575927736,5.8303794252235636e-08,0.0001899502805680484
model.layers.22.mlp.down_proj.weight,mlp,1024,3584,17.519771575927734,spec_scale,0.003,0.052559314727783205,5.686034759293998e-07,0.00020583068614996624
model.layers.22.mlp.down_proj.weight,mlp,1024,3584,17.519771575927734,spec_scale,0.01,0.17519771575927734,6.351645911950379e-06,0.00020693283147650546
model.layers.22.mlp.down_proj.weight,mlp,1024,3584,17.519771575927734,spec_scale,0.03,0.525593147277832,5.719348436419366e-05,0.00020703661916148802
model.layers.22.mlp.down_proj.weight,mlp,1024,3584,17.519771575927734,frame_rot,0.0001,0.0017519771575927735,-7.610794261094474e-10,-0.00024795513290031793
model.layers.22.mlp.down_proj.weight,mlp,1024,3584,17.519771575927734,frame_rot,0.0003,0.00525593147277832,4.691479811334625e-13,1.6982845682526557e-08
model.layers.22.mlp.down_proj.weight,mlp,1024,3584,17.519771575927734,frame_rot,0.001,0.017519771575927736,1.9249985702792897e-08,6.271530407364907e-05
model.layers.22.mlp.down_proj.weight,mlp,1024,3584,17.519771575927734,frame_rot,0.003,0.052559314727783205,2.022712342353389e-07,7.322084491834825e-05
model.layers.22.mlp.down_proj.weight,mlp,1024,3584,17.519771575927734,frame_rot,0.01,0.17519771575927734,2.25970422010005e-06,7.361981430434073e-05
model.layers.22.mlp.down_proj.weight,mlp,1024,3584,17.519771575927734,frame_rot,0.03,0.525593147277832,2.0355378545123884e-05,7.368511995001186e-05
model.layers.22.mlp.down_proj.weight,mlp,1024,3584,17.519771575927734,gauss,0.0001,0.0017519771575927735,5.560303826961851e-10,0.00018115137882891697
model.layers.22.mlp.down_proj.weight,mlp,1024,3584,17.519771575927734,gauss,0.0003,0.00525593147277832,2.576911439710996e-09,9.328248458496399e-05
model.layers.22.mlp.down_proj.weight,mlp,1024,3584,17.519771575927734,gauss,0.001,0.017519771575927736,2.962868397710477e-08,9.652848337734536e-05
model.layers.22.mlp.down_proj.weight,mlp,1024,3584,17.519771575927734,gauss,0.003,0.052559314727783205,2.570022954594732e-07,9.303312599360169e-05
model.layers.22.mlp.down_proj.weight,mlp,1024,3584,17.519771575927734,gauss,0.01,0.17519771575927734,2.8831766665412376e-06,9.393217435686168e-05
model.layers.22.mlp.down_proj.weight,mlp,1024,3584,17.519771575927734,gauss,0.03,0.525593147277832,2.5927609113593336e-05,9.38562249440357e-05
model.layers.1.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,41.7341194152832,spec_rand,0.0001,0.004173411941528321,6.579030273322992e-10,3.777281712586781e-05
model.layers.1.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,41.7341194152832,spec_rand,0.0003,0.01252023582458496,1.238184062543289e-08,7.89878315725783e-05
model.layers.1.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,41.7341194152832,spec_rand,0.001,0.041734119415283204,1.705288561883273e-07,9.790736676807606e-05
model.layers.1.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,41.7341194152832,spec_rand,0.003,0.1252023582458496,1.5762276857780804e-06,0.00010055274553327653
model.layers.1.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,41.7341194152832,spec_rand,0.01,0.41734119415283205,1.760444677856922e-05,0.00010107409772308272
model.layers.1.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,41.7341194152832,spec_rand,0.03,1.252023582458496,0.00015981897759270898,0.00010195377945880496
model.layers.1.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,41.7341194152832,spec_scale,0.0001,0.004173411941528321,7.905340371292174e-10,4.53876884217066e-05
model.layers.1.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,41.7341194152832,spec_scale,0.0003,0.01252023582458496,8.821416682400421e-09,5.627471683892848e-05
model.layers.1.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,41.7341194152832,spec_scale,0.001,0.041734119415283204,1.0722068438151728e-07,6.155963926288214e-05
model.layers.1.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,41.7341194152832,spec_scale,0.003,0.1252023582458496,1.0072071876418307e-06,6.425305744343786e-05
model.layers.1.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,41.7341194152832,spec_scale,0.01,0.41734119415283205,1.1140429660497658e-05,6.396161664977834e-05
model.layers.1.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,41.7341194152832,spec_scale,0.03,1.252023582458496,9.872008071984467e-05,6.297678466894179e-05
model.layers.1.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,41.7341194152832,frame_rot,0.0001,0.004173411941528321,9.291696645093792e-10,5.334730858243863e-05
model.layers.1.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,41.7341194152832,frame_rot,0.0003,0.01252023582458496,1.0465943616530158e-08,6.67656947491749e-05
model.layers.1.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,41.7341194152832,frame_rot,0.001,0.041734119415283204,1.6988447122677867e-07,9.753739985350003e-05
model.layers.1.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,41.7341194152832,frame_rot,0.003,0.1252023582458496,1.5507154938237556e-06,9.892523894350807e-05
model.layers.1.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,41.7341194152832,frame_rot,0.01,0.41734119415283205,1.733985224575762e-05,9.955495576975821e-05
model.layers.1.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,41.7341194152832,frame_rot,0.03,1.252023582458496,0.00015817913077581478,0.00010090766726841212
model.layers.1.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,41.7341194152832,gauss,0.0001,0.004173411941528321,6.772206111131224e-10,3.888191607989665e-05
model.layers.1.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,41.7341194152832,gauss,0.0003,0.01252023582458496,1.2990443671173182e-08,8.287031046450893e-05
model.layers.1.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,41.7341194152832,gauss,0.001,0.041734119415283204,1.3886289090412243e-07,7.972668259271343e-05
model.layers.1.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,41.7341194152832,gauss,0.003,0.1252023582458496,1.237356355757748e-06,7.893502943584793e-05
model.layers.1.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,41.7341194152832,gauss,0.01,0.41734119415283205,1.3757620066166844e-05,7.89879427905434e-05
model.layers.1.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,41.7341194152832,gauss,0.03,1.252023582458496,0.00012364505787118506,7.88772469405728e-05
model.layers.1.linear_attn.out_proj.weight,linear_attn,1024,2048,18.343368530273438,spec_rand,0.0001,0.0018343368530273439,1.0125428664122158e-08,0.0030092289793416382
model.layers.1.linear_attn.out_proj.weight,linear_attn,1024,2048,18.343368530273438,spec_rand,0.0003,0.005503010559082031,1.3008606517449582e-07,0.004295661833378743
model.layers.1.linear_attn.out_proj.weight,linear_attn,1024,2048,18.343368530273438,spec_rand,0.001,0.01834336853027344,1.473998662565772e-06,0.004380653538768761
model.layers.1.linear_attn.out_proj.weight,linear_attn,1024,2048,18.343368530273438,spec_rand,0.003,0.05503010559082031,1.3329876263591747e-05,0.004401750535875122
model.layers.1.linear_attn.out_proj.weight,linear_attn,1024,2048,18.343368530273438,spec_rand,0.01,0.18343368530273438,0.0001498362589511118,0.0044530619645713
model.layers.1.linear_attn.out_proj.weight,linear_attn,1024,2048,18.343368530273438,spec_rand,0.03,0.5503010559082031,0.0013798210358368973,0.004556402372988183
model.layers.1.linear_attn.out_proj.weight,linear_attn,1024,2048,18.343368530273438,spec_scale,0.0001,0.0018343368530273439,9.010294195170232e-10,0.000267781634772405
model.layers.1.linear_attn.out_proj.weight,linear_attn,1024,2048,18.343368530273438,spec_scale,0.0003,0.005503010559082031,1.381714608181308e-08,0.00045626552690518135
model.layers.1.linear_attn.out_proj.weight,linear_attn,1024,2048,18.343368530273438,spec_scale,0.001,0.01834336853027344,1.947498437587815e-07,0.0005787872227451912
model.layers.1.linear_attn.out_proj.weight,linear_attn,1024,2048,18.343368530273438,spec_scale,0.003,0.05503010559082031,1.7788256597772038e-06,0.0005873983108559582
model.layers.1.linear_attn.out_proj.weight,linear_attn,1024,2048,18.343368530273438,spec_scale,0.01,0.18343368530273438,1.963957517988861e-05,0.000583678782733327
model.layers.1.linear_attn.out_proj.weight,linear_attn,1024,2048,18.343368530273438,spec_scale,0.03,0.5503010559082031,0.00017362942224785226,0.0005733537110998189
model.layers.1.linear_attn.out_proj.weight,linear_attn,1024,2048,18.343368530273438,frame_rot,0.0001,0.0018343368530273439,1.398621690218766e-09,0.0004156636781468038
model.layers.1.linear_attn.out_proj.weight,linear_attn,1024,2048,18.343368530273438,frame_rot,0.0003,0.005503010559082031,2.37987217843204e-08,0.0007858740343554297
model.layers.1.linear_attn.out_proj.weight,linear_attn,1024,2048,18.343368530273438,frame_rot,0.001,0.01834336853027344,2.859944628167156e-07,0.0008499618672825033
model.layers.1.linear_attn.out_proj.weight,linear_attn,1024,2048,18.343368530273438,frame_rot,0.003,0.05503010559082031,2.6044118691750285e-06,0.0008600208369594972
model.layers.1.linear_attn.out_proj.weight,linear_attn,1024,2048,18.343368530273438,frame_rot,0.01,0.18343368530273438,2.9167013730032763e-05,0.0008668297004379662
model.layers.1.linear_attn.out_proj.weight,linear_attn,1024,2048,18.343368530273438,frame_rot,0.03,0.5503010559082031,0.0002674031481939638,0.0008830104102859241
model.layers.1.linear_attn.out_proj.weight,linear_attn,1024,2048,18.343368530273438,gauss,0.0001,0.0018343368530273439,3.2633401290673303e-09,0.0009698490811192996
model.layers.1.linear_attn.out_proj.weight,linear_attn,1024,2048,18.343368530273438,gauss,0.0003,0.005503010559082031,4.056518788060402e-08,0.0013395310951161915
model.layers.1.linear_attn.out_proj.weight,linear_attn,1024,2048,18.343368530273438,gauss,0.001,0.01834336853027344,4.582387054345647e-07,0.0013618635196510358
model.layers.1.linear_attn.out_proj.weight,linear_attn,1024,2048,18.343368530273438,gauss,0.003,0.05503010559082031,4.159441784500824e-06,0.0013735180088561862
model.layers.1.linear_attn.out_proj.weight,linear_attn,1024,2048,18.343368530273438,gauss,0.01,0.18343368530273438,4.65523619106969e-05,0.0013835139347220325
model.layers.1.linear_attn.out_proj.weight,linear_attn,1024,2048,18.343368530273438,gauss,0.03,0.5503010559082031,0.00042520005721948895,0.0014040824856206935
model.layers.12.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,46.235660552978516,spec_rand,0.0001,0.004623566055297852,2.0698448700573216e-10,9.682414353454544e-06
model.layers.12.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,46.235660552978516,spec_rand,0.0003,0.013870698165893553,4.521444197088423e-09,2.3500685607215656e-05
model.layers.12.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,46.235660552978516,spec_rand,0.001,0.046235660552978515,6.497727447240605e-08,3.0395364604428398e-05
model.layers.12.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,46.235660552978516,spec_rand,0.003,0.13870698165893555,5.940733090396552e-07,3.087759011240136e-05
model.layers.12.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,46.235660552978516,spec_rand,0.01,0.4623566055297852,6.613475355602863e-06,3.093681542787973e-05
model.layers.12.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,46.235660552978516,spec_rand,0.03,1.3870698165893554,5.933857764668664e-05,3.084185487796403e-05
model.layers.12.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,46.235660552978516,spec_scale,0.0001,0.004623566055297852,-1.0322590605590571e-09,-4.8287483226526664e-05
model.layers.12.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,46.235660552978516,spec_scale,0.0003,0.013870698165893553,5.406763384678863e-09,2.8102225952001117e-05
model.layers.12.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,46.235660552978516,spec_scale,0.001,0.046235660552978515,4.1472841503123756e-08,1.9400354183899312e-05
model.layers.12.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,46.235660552978516,spec_scale,0.003,0.13870698165893555,3.7429986277574516e-07,1.9454632224768164e-05
model.layers.12.linear_attn.in_proj_qkv.weight,linear_attn,6144,1024,46.235660552978516,spec_scale,0.01,0.4623566055297852,4.151603886663396e-06,1.9420561242821122e-05
