matrix,m,n,kl_off_full,kl_off_without,share_off,kl_task_full,kl_task_without,share_task
model.layers.10.linear_attn.in_proj_qkv.weight,6144,1024,0.012137799094962308,0.012016611485023403,0.009984315030325597,1.1792032751879693,1.1618319736744995,0.014731388454378824
model.layers.10.linear_attn.in_proj_z.weight,2048,1024,0.012137799094962308,0.01212290075695518,0.0012274332348533035,1.1792032751879693,1.176860753856759,0.0019865288542697535
model.layers.10.linear_attn.in_proj_b.weight,16,1024,0.012137799094962308,0.012136897646573016,7.426786209252523e-05,1.1792032751879693,1.1790872550915166,9.83885466517842e-05
model.layers.10.linear_attn.in_proj_a.weight,16,1024,0.012137799094962308,0.012136567820315268,0.0001014413434764494,1.1792032751879693,1.1790941843928278,9.25122898121078e-05
model.layers.10.mlp.gate_proj.weight,3584,1024,0.012137799094962308,0.012064009011181365,0.006079362757912876,1.1792032751879693,1.1646949412591336,0.012303505455005581
model.layers.10.mlp.up_proj.weight,3584,1024,0.012137799094962308,0.011962185411515539,0.01446833005496495,1.1792032751879693,1.1525827228008532,0.022575032606547585
model.layers.10.mlp.down_proj.weight,1024,3584,0.012137799094962308,0.011969009201227145,0.013906136723355167,1.1792032751879693,1.149895473580957,0.02485390112433372
model.layers.11.self_attn.q_proj.weight,4096,1024,0.012137799094962308,0.012078828505283025,0.004858425256334842,1.1792032751879693,1.1735175811146332,0.004821640333749766
model.layers.11.self_attn.k_proj.weight,512,1024,0.012137799094962308,0.012118956495030088,0.0015523901643783589,1.1792032751879693,1.177899932952706,0.001105273588267064
model.layers.11.self_attn.v_proj.weight,512,1024,0.012137799094962308,0.012102298031852214,0.0029248352878759043,1.1792032751879693,1.168301166931468,0.009245317144123022
model.layers.11.self_attn.o_proj.weight,1024,2048,0.012137799094962308,0.011822587626850904,0.025969408922102755,1.1792032751879693,1.1422629742571575,0.03132649112166297
model.layers.11.mlp.gate_proj.weight,3584,1024,0.012137799094962308,0.012092666547938153,0.0037183468494619287,1.1792032751879693,1.1670654180670337,0.01029326951199383
model.layers.11.mlp.up_proj.weight,3584,1024,0.012137799094962308,0.011982915164358439,0.012760462534608386,1.1792032751879693,1.1570121160695905,0.018818773306783276
model.layers.11.mlp.down_proj.weight,1024,3584,0.012137799094962308,0.012023006837000073,0.009457419509429799,1.1792032751879693,1.1496018313255747,0.02510291862755898
model.layers.12.linear_attn.out_proj.weight,1024,2048,0.012137799094962308,0.011971603657175308,0.013692386608703866,1.1792032751879693,1.1639821098209187,0.012908008048590602
model.layers.12.linear_attn.in_proj_qkv.weight,6144,1024,0.012137799094962308,0.012049325546244483,0.0072890931894353805,1.1792032751879693,1.156224915133183,0.01948634348146938
model.layers.12.linear_attn.in_proj_z.weight,2048,1024,0.012137799094962308,0.012114737124417616,0.0019000125446354543,1.1792032751879693,1.1748318812266967,0.0037070741349287673
model.layers.12.linear_attn.in_proj_b.weight,16,1024,0.012137799094962308,0.012136660112724037,9.383762487413794e-05,1.1792032751879693,1.178893897383805,0.0002623617239486675
model.layers.12.linear_attn.in_proj_a.weight,16,1024,0.012137799094962308,0.012137429570355924,3.0444119522243795e-05,1.1792032751879693,1.1790927242919875,9.3750499432943e-05
model.layers.12.mlp.gate_proj.weight,3584,1024,0.012137799094962308,0.01209533612776617,0.003498407484249899,1.1792032751879693,1.1698174781577533,0.007959439417872916
model.layers.12.mlp.up_proj.weight,3584,1024,0.012137799094962308,0.011983692318431658,0.012696434940549506,1.1792032751879693,1.1587884931095362,0.01731235191420144
model.layers.12.mlp.down_proj.weight,1024,3584,0.012137799094962308,0.011991227360878197,0.012075643445519257,1.1792032751879693,1.155379409958546,0.02020335741149104
model.layers.13.linear_attn.out_proj.weight,1024,2048,0.012137799094962308,0.011986109843359677,0.012497261687713146,1.1792032751879693,1.1675007468510776,0.009924097552244548
model.layers.13.linear_attn.in_proj_qkv.weight,6144,1024,0.012137799094962308,0.012001447848804029,0.011233605457753093,1.1792032751879693,1.1671924817805261,0.010185515644474896
model.layers.13.linear_attn.in_proj_z.weight,2048,1024,0.012137799094962308,0.01210943236657502,0.002337057003939158,1.1792032751879693,1.176169719760474,0.002572546643420659
model.layers.13.linear_attn.in_proj_b.weight,16,1024,0.012137799094962308,0.012133747428221814,0.00033380571788965696,1.1792032751879693,1.1788350071894034,0.0003123023878196518
model.layers.13.linear_attn.in_proj_a.weight,16,1024,0.012137799094962308,0.01213629959349101,0.00012353981636759048,1.1792032751879693,1.1789172260470402,0.0002425783127879555
model.layers.13.mlp.gate_proj.weight,3584,1024,0.012137799094962308,0.012093377719991806,0.0036597553331508825,1.1792032751879693,1.1715505708962954,0.00648972442046003
model.layers.13.mlp.up_proj.weight,3584,1024,0.012137799094962308,0.011982714906577053,0.012776961224347572,1.1792032751879693,1.1636856269554547,0.013159434474977139
model.layers.13.mlp.down_proj.weight,1024,3584,0.012137799094962308,0.011950492620264923,0.015431667078352418,1.1792032751879693,1.1602040068025603,0.016111953541157242
model.layers.14.linear_attn.out_proj.weight,1024,2048,0.012137799094962308,0.011909835821980007,0.018781269256377353,1.1792032751879693,1.1681067235627483,0.0094102109947517
