matrix,m,n,kl_off_full,kl_off_without,share_off,kl_task_full,kl_task_without,share_task
model.layers.18.linear_attn.in_proj_a.weight,16,1024,0.02582835705204324,0.02582802472413934,1.2866784489307115e-05,0.9045414772918972,0.9045304620174582,1.2177743879626668e-05
model.layers.18.mlp.gate_proj.weight,3584,1024,0.02582835705204324,0.02576052194535985,0.002626381017836521,0.9045414772918972,0.9027265661937068,0.0020064432021669187
model.layers.18.mlp.up_proj.weight,3584,1024,0.02582835705204324,0.025518830909581677,0.011983965601756186,0.9045414772918972,0.8982845982654042,0.006917183107208569
model.layers.18.mlp.down_proj.weight,1024,3584,0.02582835705204324,0.025050090798563778,0.030132239999287713,0.9045414772918972,0.8982360215950309,0.006970886195008075
model.layers.19.self_attn.q_proj.weight,4096,1024,0.02582835705204324,0.025762674936244487,0.00254302337800294,0.9045414772918972,0.9035855495915779,0.001056809139566739
model.layers.19.self_attn.k_proj.weight,512,1024,0.02582835705204324,0.025797021821396055,0.0012132103712229059,0.9045414772918972,0.904295699277667,0.0002717155823147577
model.layers.19.self_attn.v_proj.weight,512,1024,0.02582835705204324,0.025744250245074336,0.0032563746427786144,0.9045414772918972,0.9044097133994304,0.00014566926534009816
model.layers.19.self_attn.o_proj.weight,1024,2048,0.02582835705204324,0.025122796226115955,0.02731729410839434,0.9045414772918972,0.9030639051121055,0.0016335040646398014
model.layers.19.mlp.gate_proj.weight,3584,1024,0.02582835705204324,0.025750385291733315,0.0030188432099190754,0.9045414772918972,0.9028973836813311,0.00181759891817046
model.layers.19.mlp.up_proj.weight,3584,1024,0.02582835705204324,0.025495474527649466,0.012888257806062842,0.9045414772918972,0.8979430229799832,0.0072948056861572574
model.layers.19.mlp.down_proj.weight,1024,3584,0.02582835705204324,0.02513393218675918,0.02688614161113001,0.9045414772918972,0.8965084604648889,0.008880761168695406
model.layers.20.linear_attn.out_proj.weight,1024,2048,0.02582835705204324,0.02511983921429181,0.02743178113589617,0.9045414772918972,0.901329247559977,0.003551224363461225
model.layers.20.linear_attn.in_proj_qkv.weight,6144,1024,0.02582835705204324,0.025734003367394193,0.003653104394481188,0.9045414772918972,0.903412661731158,0.001247942287974202
model.layers.20.linear_attn.in_proj_z.weight,2048,1024,0.02582835705204324,0.02575878010154057,0.002693820221025933,0.9045414772918972,0.9033649767840607,0.0013006595467117688
model.layers.20.linear_attn.in_proj_b.weight,16,1024,0.02582835705204324,0.025827987428592415,1.4310761233482516e-05,0.9045414772918972,0.9045180188954395,2.5934019662554597e-05
model.layers.20.linear_attn.in_proj_a.weight,16,1024,0.02582835705204324,0.025827153201792505,4.6609633292171715e-05,0.9045414772918972,0.9045440215669206,-2.812778725269638e-06
model.layers.20.mlp.gate_proj.weight,3584,1024,0.02582835705204324,0.025772475697512915,0.0021635659758661996,0.9045414772918972,0.9027122312417909,0.002022290957384154
model.layers.20.mlp.up_proj.weight,3584,1024,0.02582835705204324,0.025509401446196775,0.012349047413421688,0.9045414772918972,0.898569169424874,0.00660258044208617
model.layers.20.mlp.down_proj.weight,1024,3584,0.02582835705204324,0.02522355784204567,0.023416092970176994,0.9045414772918972,0.8971346409983397,0.00818849823861334
model.layers.21.linear_attn.out_proj.weight,1024,2048,0.02582835705204324,0.02533083883524278,0.01926248021885324,0.9045414772918972,0.9015356208715282,0.003323071960578572
model.layers.21.linear_attn.in_proj_qkv.weight,6144,1024,0.02582835705204324,0.02564101410006242,0.007253382458796365,0.9045414772918972,0.9015986330171243,0.0032534099857791654
